1.0703125,-0.01220703125,-0.11328125,-6.158536585365854,2.987804878048781,-0.426829268292683,0.016666666666666666
1.07568359375,-0.01416015625,-0.10302734375,-6.829268292682928,3.658536585365854,-0.24390243902439027,0.03333333333333333
1.0625,-0.0078125,-0.10595703125,-6.097560975609756,3.1707317073170733,-0.5487804878048781,0.05
1.05908203125,-0.0068359375,-0.1162109375,-7.317073170731708,2.25609756097561,-0.24390243902439027,0.06666666666666667
1.04638671875,-0.0185546875,-0.11669921875,-6.7682926829268295,3.231707317073171,-0.6097560975609757,0.08333333333333333
1.05078125,-0.0068359375,-0.1025390625,-6.036585365853659,2.3170731707317076,-0.5487804878048781,0.09999999999999999
1.06982421875,-0.01416015625,-0.10888671875,-6.402439024390245,4.024390243902439,0.1829268292682927,0.11666666666666665
1.06982421875,-0.01171875,-0.1103515625,-6.646341463414635,2.6219512195121952,-0.6707317073170732,0.13333333333333333
1.05419921875,-0.0185546875,-0.1142578125,-7.01219512195122,3.1097560975609757,-0.06097560975609757,0.15
1.0595703125,-0.0224609375,-0.10205078125,-7.317073170731708,2.682926829268293,-0.5487804878048781,0.16666666666666666
1.05859375,-0.02978515625,-0.10693359375,-5.7926829268292686,3.048780487804878,-0.12195121951219513,0.18333333333333332
1.05908203125,-0.01318359375,-0.11083984375,-7.621951219512196,3.414634146341464,-0.30487804878048785,0.19999999999999998
1.03759765625,-0.00634765625,-0.0966796875,-6.52439024390244,3.5975609756097566,-0.9756097560975611,0.21666666666666665
1.04931640625,-0.00927734375,-0.1064453125,-6.585365853658537,3.536585365853659,-0.5487804878048781,0.2333333333333333
1.0390625,-0.0234375,-0.1064453125,-6.707317073170732,2.439024390243903,-0.30487804878048785,0.24999999999999997
1.05517578125,-0.02001953125,-0.1005859375,-6.7682926829268295,3.048780487804878,-0.6707317073170732,0.26666666666666666
1.05810546875,-0.01123046875,-0.10302734375,-6.7682926829268295,2.7439024390243905,-0.3658536585365854,0.2833333333333333
1.05908203125,-0.01416015625,-0.1083984375,-6.585365853658537,2.5609756097560976,0.0,0.3
1.05615234375,-0.0029296875,-0.1328125,-6.829268292682928,2.804878048780488,-0.12195121951219513,0.31666666666666665
1.06787109375,-0.0166015625,-0.1171875,-6.585365853658537,3.414634146341464,-0.426829268292683,0.3333333333333333
1.0556640625,-0.0205078125,-0.11181640625,-6.2804878048780495,3.658536585365854,-0.3658536585365854,0.35
1.06884765625,-0.01513671875,-0.115234375,-6.890243902439025,2.378048780487805,0.0,0.36666666666666664
1.0625,-0.02392578125,-0.10791015625,-6.585365853658537,1.6463414634146343,-0.5487804878048781,0.3833333333333333
1.0458984375,-0.0146484375,-0.11474609375,-6.52439024390244,3.1707317073170733,-0.426829268292683,0.39999999999999997
